ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,mora,Vivienda,Consumo,Contacto,Mes,Dia,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
32288,81,pensionado,casado,preescolar,no,si,no,celular,aug,mon,4,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,0
32291,31,vendedor ambulante,single,pregrado,no,no,no,celular,aug,mon,1,999,2,fallido,-1.7,94027,-38.3,0.898,4991.6,0
32292,62,pensionado,casado,preescolar,no,no,no,celular,aug,mon,1,9,2,fallido,-1.7,94027,-38.3,0.898,4991.6,1
32293,67,pensionado,casado,preescolar,no,no,no,celular,aug,mon,2,13,1,satisfactorio,-1.7,94027,-38.3,0.898,4991.6,1
32294,33,servicios,single,bachillerato,no,si,no,celular,aug,mon,1,999,2,fallido,-1.7,94027,-38.3,0.898,4991.6,0
32296,31,tecnico,single,unknown,no,no,no,celular,aug,mon,1,999,2,fallido,-1.7,94027,-38.3,0.898,4991.6,0
32298,53,servicios,casado,bachillerato incompleto,no,si,no,telefono fijo,aug,mon,2,999,1,fallido,-1.7,94027,-38.3,0.898,4991.6,0
32299,31,tecnico,single,unknown,no,si,no,celular,aug,mon,2,9,3,satisfactorio,-1.7,94027,-38.3,0.898,4991.6,1
32300,28,administrador negocio,casado,pregrado,no,si,no,celular,aug,mon,3,999,1,fallido,-1.7,94027,-38.3,0.898,4991.6,0
32301,77,pensionado,divorced,Estudiante Universitario,no,no,no,celular,aug,mon,1,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,0
32302,31,estudiante,single,pregrado,no,no,no,celular,aug,tue,1,9,2,fallido,-1.7,94027,-38.3,0.899,4991.6,0
32303,37,tecnico,single,pregrado,no,si,no,celular,aug,tue,2,999,4,fallido,-1.7,94027,-38.3,0.899,4991.6,1
32304,31,estudiante,single,pregrado,no,no,no,celular,aug,tue,4,6,2,satisfactorio,-1.7,94027,-38.3,0.899,4991.6,1
32305,47,servicios,divorced,unknown,no,si,no,celular,aug,tue,2,999,1,fallido,-1.7,94027,-38.3,0.899,4991.6,1
32307,31,administrador negocio,single,pregrado,no,no,no,celular,aug,tue,3,999,0,sin contacto,-1.7,94027,-38.3,0.899,4991.6,0
32308,40,administrador negocio,casado,bachillerato,no,no,si,celular,aug,tue,2,999,0,sin contacto,-1.7,94027,-38.3,0.899,4991.6,1
32310,30,estudiante,single,bachillerato,no,no,no,celular,aug,tue,3,999,1,fallido,-1.7,94027,-38.3,0.899,4991.6,1
32312,58,empleado,casado,preescolar,no,si,no,celular,aug,wed,1,3,1,satisfactorio,-1.7,94027,-38.3,0.9,4991.6,1
32313,35,tecnico,casado,pregrado,no,si,no,celular,aug,wed,1,999,0,sin contacto,-1.7,94027,-38.3,0.9,4991.6,1
32315,28,estudiante,single,bachillerato incompleto,no,si,no,celular,aug,wed,1,0,1,satisfactorio,-1.7,94027,-38.3,0.9,4991.6,1
32317,27,estudiante,single,pregrado,no,no,no,celular,aug,wed,1,3,3,satisfactorio,-1.7,94027,-38.3,0.9,4991.6,1
32318,30,administrador negocio,single,pregrado,no,no,no,telefono fijo,aug,wed,1,999,1,fallido,-1.7,94027,-38.3,0.9,4991.6,0
32321,52,administrador negocio,casado,pregrado,no,si,no,celular,aug,wed,1,999,0,sin contacto,-1.7,94027,-38.3,0.9,4991.6,0
32322,48,empleado,casado,bachillerato incompleto,no,no,no,celular,aug,wed,1,16,3,fallido,-1.7,94027,-38.3,0.9,4991.6,1
32325,27,estudiante,single,bachillerato incompleto,no,si,no,celular,aug,wed,1,999,0,sin contacto,-1.7,94027,-38.3,0.9,4991.6,0
32326,18,estudiante,single,unknown,no,si,no,celular,aug,wed,1,17,2,fallido,-1.7,94027,-38.3,0.9,4991.6,1
32328,47,administrador negocio,casado,pregrado,no,no,no,celular,aug,wed,1,4,2,satisfactorio,-1.7,94027,-38.3,0.9,4991.6,1
32330,44,servicios,divorced,primaria,no,si,no,celular,aug,wed,3,0,1,satisfactorio,-1.7,94027,-38.3,0.9,4991.6,1
32331,30,empleado,single,Estudiante Universitario,no,no,no,celular,aug,wed,1,9,1,satisfactorio,-1.7,94027,-38.3,0.9,4991.6,1
32332,46,administrador negocio,single,bachillerato,no,no,no,celular,aug,thu,2,17,1,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,0
32339,71,empleado,divorciado,preescolar,unknown,no,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,0
32340,41,administrador negocio,divorced,bachillerato,no,unknown,unknown,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32342,44,administrador negocio,single,pregrado,no,no,no,celular,aug,thu,1,999,2,fallido,-1.7,94027,-38.3,0.904,4991.6,0
32343,47,administrador negocio,casado,bachillerato,no,no,no,celular,aug,thu,2,16,1,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,1
32344,31,estudiante,single,unknown,no,si,no,celular,aug,thu,2,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32345,31,estudiante,single,unknown,no,si,no,celular,aug,thu,2,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32346,41,emprendedor,casado,pregrado,no,si,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32347,41,emprendedor,casado,pregrado,no,si,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32348,71,pensionado,casado,pregrado,no,si,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,0
32350,46,tecnico,casado,Estudiante Universitario,no,si,no,celular,aug,thu,2,999,4,fallido,-1.7,94027,-38.3,0.904,4991.6,1
32351,63,pensionado,casado,preescolar,no,no,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,0
32352,25,administrador negocio,single,pregrado,no,no,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32353,45,administrador negocio,casado,pregrado,no,no,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32354,59,pensionado,casado,Estudiante Universitario,no,si,no,celular,aug,fri,2,3,2,satisfactorio,-1.7,94027,-38.3,0.905,4991.6,1
32357,59,pensionado,casado,Estudiante Universitario,no,no,no,celular,aug,fri,3,3,1,satisfactorio,-1.7,94027,-38.3,0.905,4991.6,1
32358,77,Vive de los arriendos,casado,unknown,no,si,no,celular,aug,fri,1,3,6,satisfactorio,-1.7,94027,-38.3,0.905,4991.6,1
32359,27,administrador negocio,single,pregrado,no,si,no,celular,aug,fri,2,999,0,sin contacto,-1.7,94027,-38.3,0.905,4991.6,1
32361,24,administrador negocio,single,pregrado,no,no,no,celular,aug,fri,1,999,2,fallido,-1.7,94027,-38.3,0.905,4991.6,1
32362,64,pensionado,casado,preescolar,no,unknown,unknown,telefono fijo,aug,fri,3,999,0,sin contacto,-1.7,94027,-38.3,0.905,4991.6,1
32363,64,unknown,casado,unknown,no,si,no,telefono fijo,aug,fri,4,999,0,sin contacto,-1.7,94027,-38.3,0.905,4991.6,1
32367,30,vendedor ambulante,single,pregrado,no,no,no,celular,aug,mon,2,999,1,fallido,-1.7,94027,-38.3,0.904,4991.6,0
32368,26,administrador negocio,single,pregrado,no,no,no,telefono fijo,aug,mon,5,999,2,fallido,-1.7,94027,-38.3,0.904,4991.6,0
32369,47,Vive de los arriendos,casado,pregrado,no,si,no,celular,aug,mon,3,3,2,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,0
32371,73,pensionado,divorciado,preescolar,unknown,si,no,telefono fijo,aug,mon,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,0
32372,56,empleado,divorciado,preescolar,no,si,no,telefono fijo,aug,mon,1,12,4,fallido,-1.7,94027,-38.3,0.904,4991.6,0
32373,29,servicios,single,pregrado,no,no,no,celular,aug,mon,1,6,1,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,1
32376,26,administrador negocio,single,pregrado,no,no,no,celular,aug,mon,1,6,5,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,1
32377,53,Vive de los arriendos,casado,pregrado,no,si,no,telefono fijo,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,1
32378,55,ama de casa,single,pregrado,no,si,no,telefono fijo,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,0
32384,50,administrador negocio,single,pregrado,no,no,no,celular,aug,tue,1,6,2,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,1
32386,65,pensionado,casado,Estudiante Universitario,no,si,no,celular,aug,tue,1,6,3,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,1
32387,37,Vive de los arriendos,casado,pregrado,no,si,si,telefono fijo,aug,tue,2,6,1,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,0
32389,70,pensionado,casado,preescolar,no,si,no,celular,aug,tue,3,6,1,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,1
32391,31,administrador negocio,casado,pregrado,no,no,no,celular,aug,tue,2,999,1,fallido,-1.7,94027,-38.3,0.904,4991.6,1
32392,55,administrador negocio,divorced,bachillerato,no,si,no,celular,aug,tue,2,6,3,satisfactorio,-1.7,94027,-38.3,0.904,4991.6,1
32393,65,pensionado,casado,Estudiante Universitario,no,si,no,celular,aug,tue,2,999,0,sin contacto,-1.7,94027,-38.3,0.904,4991.6,0
32394,43,tecnico,casado,bachillerato,no,si,no,celular,aug,wed,1,999,0,sin contacto,-1.7,94027,-38.3,0.903,4991.6,1
32396,26,estudiante,single,bachillerato,no,si,no,celular,aug,wed,1,14,1,satisfactorio,-1.7,94027,-38.3,0.903,4991.6,1
32397,51,empleado,casado,bachillerato incompleto,no,si,no,celular,aug,wed,1,6,4,satisfactorio,-1.7,94027,-38.3,0.903,4991.6,1
32399,75,pensionado,casado,preescolar,no,no,no,celular,aug,wed,2,6,3,satisfactorio,-1.7,94027,-38.3,0.903,4991.6,1
32400,35,administrador negocio,casado,pregrado,no,si,no,celular,aug,wed,2,6,3,satisfactorio,-1.7,94027,-38.3,0.903,4991.6,1
32401,35,administrador negocio,casado,pregrado,no,si,si,celular,aug,thu,1,999,2,fallido,-1.7,94027,-38.3,0.899,4991.6,0
32402,42,tecnico,casado,Estudiante Universitario,no,no,no,celular,aug,thu,1,6,2,satisfactorio,-1.7,94027,-38.3,0.899,4991.6,1
32404,67,ama de casa,divorced,Estudiante Universitario,no,no,no,celular,aug,thu,1,6,2,satisfactorio,-1.7,94027,-38.3,0.899,4991.6,1
32405,60,empleado,casado,preescolar,no,si,no,celular,aug,thu,1,999,1,fallido,-1.7,94027,-38.3,0.899,4991.6,0
32407,70,tecnico,casado,unknown,no,no,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.899,4991.6,1
32408,33,administrador negocio,casado,pregrado,no,no,no,celular,aug,thu,1,999,0,sin contacto,-1.7,94027,-38.3,0.899,4991.6,1
32409,51,tecnico,casado,Estudiante Universitario,no,si,no,celular,aug,thu,3,999,0,sin contacto,-1.7,94027,-38.3,0.899,4991.6,1
32410,76,pensionado,casado,pregrado,no,si,no,celular,aug,thu,2,6,3,satisfactorio,-1.7,94027,-38.3,0.899,4991.6,1
32411,60,empleado,casado,preescolar,no,si,no,celular,aug,thu,2,999,0,sin contacto,-1.7,94027,-38.3,0.899,4991.6,0
32412,76,pensionado,casado,pregrado,no,no,no,celular,aug,thu,1,999,1,fallido,-1.7,94027,-38.3,0.899,4991.6,0
32413,30,administrador negocio,single,bachillerato,no,no,no,telefono fijo,aug,thu,1,22,1,satisfactorio,-1.7,94027,-38.3,0.899,4991.6,0
32414,33,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,aug,thu,1,6,2,satisfactorio,-1.7,94027,-38.3,0.899,4991.6,1
32415,42,empleado,casado,bachillerato incompleto,no,si,no,celular,aug,fri,1,6,1,satisfactorio,-1.7,94027,-38.3,0.898,4991.6,1
32416,25,estudiante,single,bachillerato,no,si,si,telefono fijo,aug,fri,1,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,1
32417,48,vendedor ambulante,divorced,pregrado,no,no,no,celular,aug,fri,4,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,1
32418,38,emprendedor,casado,pregrado,no,si,no,celular,aug,fri,1,16,1,satisfactorio,-1.7,94027,-38.3,0.898,4991.6,1
32419,39,servicios,single,bachillerato,no,si,no,celular,aug,fri,6,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,1
32421,30,administrador negocio,single,pregrado,no,no,no,celular,aug,fri,6,6,3,satisfactorio,-1.7,94027,-38.3,0.898,4991.6,1
32423,48,vendedor ambulante,divorced,pregrado,no,no,no,celular,aug,fri,1,999,1,fallido,-1.7,94027,-38.3,0.898,4991.6,0
32424,28,administrador negocio,casado,pregrado,no,no,no,celular,aug,fri,4,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,0
32425,39,empleado,soltero,preescolar,no,si,si,telefono fijo,aug,fri,1,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,0
32426,42,tecnico,casado,pregrado,no,no,no,celular,aug,fri,3,6,2,satisfactorio,-1.7,94027,-38.3,0.898,4991.6,1
32427,35,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,aug,fri,1,999,0,sin contacto,-1.7,94027,-38.3,0.898,4991.6,0
32428,31,administrador negocio,casado,Estudiante Universitario,no,no,no,celular,aug,mon,2,999,0,sin contacto,-1.7,94027,-38.3,0.896,4991.6,1
32429,60,pensionado,casado,preescolar,no,no,no,celular,aug,mon,2,15,2,fallido,-1.7,94027,-38.3,0.896,4991.6,0
32430,34,tecnico,single,bachillerato incompleto,no,si,no,celular,aug,mon,3,999,0,sin contacto,-1.7,94027,-38.3,0.896,4991.6,0
32432,34,tecnico,single,bachillerato incompleto,no,no,no,celular,aug,mon,3,6,3,satisfactorio,-1.7,94027,-38.3,0.896,4991.6,1
32433,45,tecnico,casado,pregrado,no,no,no,celular,aug,mon,2,999,1,fallido,-1.7,94027,-38.3,0.896,4991.6,0
32434,34,tecnico,single,bachillerato incompleto,no,no,no,celular,aug,mon,2,999,0,sin contacto,-1.7,94027,-38.3,0.896,4991.6,0
32435,44,pensionado,single,bachillerato,no,no,no,celular,aug,mon,4,999,0,sin contacto,-1.7,94027,-38.3,0.896,4991.6,1
32437,45,administrador negocio,divorced,bachillerato incompleto,no,si,si,telefono fijo,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.895,4991.6,0
32438,34,emprendedor,casado,Estudiante Universitario,no,no,no,telefono fijo,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.895,4991.6,0
32439,58,vendedor ambulante,casado,pregrado,no,no,no,celular,aug,tue,4,6,3,satisfactorio,-1.7,94027,-38.3,0.895,4991.6,1
32440,36,administrador negocio,casado,pregrado,no,no,no,celular,aug,wed,7,6,1,satisfactorio,-1.7,94027,-38.3,0.894,4991.6,0
32441,40,administrador negocio,casado,bachillerato,no,si,no,telefono fijo,aug,thu,6,999,1,fallido,-1.7,94027,-38.3,0.891,4991.6,0
32442,39,administrador negocio,single,pregrado,no,si,si,telefono fijo,aug,fri,1,999,0,sin contacto,-1.7,94027,-38.3,0.89,4991.6,0
32443,34,administrador negocio,single,bachillerato,no,unknown,unknown,telefono fijo,aug,fri,1,999,0,sin contacto,-1.7,94027,-38.3,0.89,4991.6,0
32446,45,vendedor ambulante,divorced,Estudiante Universitario,no,si,no,telefono fijo,aug,mon,1,999,1,fallido,-1.7,94027,-38.3,0.891,4991.6,0
32449,22,estudiante,single,bachillerato incompleto,no,no,no,telefono fijo,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.889,4991.6,0
32450,28,estudiante,single,pregrado,no,si,no,telefono fijo,aug,wed,1,999,0,sin contacto,-1.7,94027,-38.3,0.89,4991.6,0
32451,30,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,aug,wed,1,0,4,satisfactorio,-1.7,94027,-38.3,0.89,4991.6,0
32452,35,emprendedor,casado,bachillerato incompleto,no,si,no,telefono fijo,aug,wed,1,999,0,sin contacto,-1.7,94027,-38.3,0.89,4991.6,0
32453,27,administrador negocio,single,bachillerato,no,no,no,telefono fijo,aug,fri,1,999,0,sin contacto,-1.7,94027,-38.3,0.888,4991.6,0
32454,49,Vive de los arriendos,divorced,pregrado,no,si,no,telefono fijo,aug,mon,1,999,0,sin contacto,-1.7,94027,-38.3,0.888,4991.6,0
32455,21,servicios,single,unknown,no,si,no,telefono fijo,aug,mon,1,999,0,sin contacto,-1.7,94027,-38.3,0.888,4991.6,0
32458,19,estudiante,single,bachillerato,no,unknown,unknown,celular,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.886,4991.6,1
32459,33,empleado,casado,Estudiante Universitario,no,si,no,celular,aug,tue,4,999,0,sin contacto,-1.7,94027,-38.3,0.886,4991.6,1
32460,31,administrador negocio,single,bachillerato,no,no,no,celular,aug,tue,1,999,1,fallido,-1.7,94027,-38.3,0.886,4991.6,0
32462,58,pensionado,divorciado,preescolar,no,no,no,telefono fijo,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.886,4991.6,0
32463,34,empleado,casado,bachillerato incompleto,no,si,no,celular,aug,tue,2,999,0,sin contacto,-1.7,94027,-38.3,0.886,4991.6,0
32464,44,administrador negocio,single,bachillerato,no,si,no,telefono fijo,aug,tue,1,999,0,sin contacto,-1.7,94027,-38.3,0.886,4991.6,0
32465,27,administrador negocio,casado,pregrado,no,si,no,celular,aug,tue,5,12,1,satisfactorio,-1.7,94027,-38.3,0.886,4991.6,1
32466,72,pensionado,casado,Estudiante Universitario,no,no,no,celular,sep,wed,1,999,1,fallido,-1.1,94199,-37.5,0.886,4963.6,0
32468,24,estudiante,single,unknown,no,si,no,celular,sep,wed,1,5,1,satisfactorio,-1.1,94199,-37.5,0.886,4963.6,1
32469,60,administrador negocio,divorced,Estudiante Universitario,no,si,no,celular,sep,wed,1,999,1,fallido,-1.1,94199,-37.5,0.886,4963.6,1
32471,45,empleado,single,bachillerato,no,si,si,celular,sep,wed,1,999,0,sin contacto,-1.1,94199,-37.5,0.886,4963.6,1
32472,24,estudiante,single,unknown,no,si,si,telefono fijo,sep,wed,1,10,1,satisfactorio,-1.1,94199,-37.5,0.886,4963.6,0
32473,37,administrador negocio,casado,pregrado,no,no,no,celular,sep,wed,2,6,2,satisfactorio,-1.1,94199,-37.5,0.886,4963.6,1
32474,70,pensionado,divorced,Estudiante Universitario,no,si,no,telefono fijo,sep,wed,4,999,0,sin contacto,-1.1,94199,-37.5,0.886,4963.6,0
32475,34,administrador negocio,casado,pregrado,no,si,no,celular,sep,wed,2,999,0,sin contacto,-1.1,94199,-37.5,0.886,4963.6,0
32477,24,estudiante,single,unknown,no,si,no,celular,sep,wed,1,999,2,fallido,-1.1,94199,-37.5,0.886,4963.6,0
32480,45,Vive de los arriendos,casado,pregrado,no,no,no,celular,sep,wed,2,3,2,satisfactorio,-1.1,94199,-37.5,0.886,4963.6,1
32482,71,pensionado,casado,bachillerato,no,si,no,telefono fijo,sep,wed,1,999,2,fallido,-1.1,94199,-37.5,0.886,4963.6,0
32484,58,pensionado,casado,preescolar,no,si,no,telefono fijo,sep,thu,1,999,0,sin contacto,-1.1,94199,-37.5,0.884,4963.6,0
32485,44,empleado,casado,primaria,no,si,no,telefono fijo,sep,thu,1,999,0,sin contacto,-1.1,94199,-37.5,0.884,4963.6,0
32488,55,Vive de los arriendos,divorced,pregrado,no,si,no,celular,sep,thu,1,999,1,fallido,-1.1,94199,-37.5,0.884,4963.6,1
32489,39,Vive de los arriendos,casado,pregrado,no,si,no,celular,sep,thu,3,999,0,sin contacto,-1.1,94199,-37.5,0.884,4963.6,1
32490,60,pensionado,casado,pregrado,no,no,no,celular,sep,thu,2,6,1,satisfactorio,-1.1,94199,-37.5,0.884,4963.6,1
32491,32,servicios,single,pregrado,no,no,no,celular,sep,thu,3,999,2,fallido,-1.1,94199,-37.5,0.884,4963.6,0
32492,38,tecnico,casado,pregrado,no,si,no,telefono fijo,sep,thu,1,999,3,fallido,-1.1,94199,-37.5,0.884,4963.6,0
32493,47,Vive de los arriendos,casado,pregrado,no,no,no,celular,sep,thu,1,17,2,satisfactorio,-1.1,94199,-37.5,0.884,4963.6,1
32495,51,tecnico,casado,pregrado,no,si,no,celular,sep,thu,6,6,4,fallido,-1.1,94199,-37.5,0.884,4963.6,0
32496,78,pensionado,divorced,bachillerato,no,no,no,celular,sep,thu,1,999,2,fallido,-1.1,94199,-37.5,0.884,4963.6,0
32497,60,pensionado,casado,pregrado,no,no,no,celular,sep,thu,2,999,0,sin contacto,-1.1,94199,-37.5,0.884,4963.6,1
32498,32,servicios,single,pregrado,no,si,no,celular,sep,thu,1,6,3,satisfactorio,-1.1,94199,-37.5,0.884,4963.6,1
32500,43,desempleado,casado,bachillerato incompleto,no,no,no,celular,sep,fri,2,9,1,satisfactorio,-1.1,94199,-37.5,0.883,4963.6,1
32501,67,pensionado,casado,Estudiante Universitario,no,no,no,celular,sep,fri,2,999,0,sin contacto,-1.1,94199,-37.5,0.883,4963.6,0
32502,57,Vive de los arriendos,casado,pregrado,no,no,no,celular,sep,fri,2,6,2,satisfactorio,-1.1,94199,-37.5,0.883,4963.6,1
32503,59,servicios,casado,Estudiante Universitario,no,si,no,celular,sep,fri,3,2,4,satisfactorio,-1.1,94199,-37.5,0.883,4963.6,0
32504,51,desempleado,casado,bachillerato,no,si,si,celular,sep,fri,3,999,0,sin contacto,-1.1,94199,-37.5,0.883,4963.6,0
32505,34,tecnico,casado,Estudiante Universitario,no,si,si,celular,sep,fri,1,6,3,satisfactorio,-1.1,94199,-37.5,0.883,4963.6,0
32506,30,tecnico,single,Estudiante Universitario,no,si,no,celular,sep,fri,2,999,0,sin contacto,-1.1,94199,-37.5,0.883,4963.6,0
32507,34,tecnico,casado,Estudiante Universitario,no,unknown,unknown,celular,sep,fri,1,6,4,satisfactorio,-1.1,94199,-37.5,0.883,4963.6,0
32508,51,desempleado,casado,bachillerato,no,unknown,unknown,telefono fijo,sep,fri,1,999,2,fallido,-1.1,94199,-37.5,0.883,4963.6,0
32509,46,administrador negocio,casado,bachillerato incompleto,no,unknown,unknown,celular,sep,fri,3,999,4,fallido,-1.1,94199,-37.5,0.883,4963.6,0
32512,28,administrador negocio,single,pregrado,no,si,no,celular,sep,mon,2,6,3,satisfactorio,-1.1,94199,-37.5,0.882,4963.6,0
32513,25,estudiante,single,pregrado,no,si,si,telefono fijo,sep,mon,1,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32514,22,administrador negocio,single,pregrado,no,si,no,celular,sep,mon,2,999,3,fallido,-1.1,94199,-37.5,0.882,4963.6,1
32515,33,administrador negocio,casado,pregrado,no,no,no,celular,sep,mon,3,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,1
32516,43,emprendedor,casado,pregrado,no,no,no,celular,sep,mon,1,3,1,satisfactorio,-1.1,94199,-37.5,0.882,4963.6,1
32517,58,emprendedor,casado,bachillerato,no,no,no,celular,sep,mon,1,999,2,fallido,-1.1,94199,-37.5,0.882,4963.6,0
32518,88,pensionado,casado,preescolar,no,no,no,celular,sep,mon,2,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32519,58,emprendedor,casado,bachillerato,no,si,no,celular,sep,mon,1,999,1,fallido,-1.1,94199,-37.5,0.882,4963.6,0
32520,34,servicios,divorced,bachillerato,no,si,no,telefono fijo,sep,mon,1,999,1,fallido,-1.1,94199,-37.5,0.882,4963.6,0
32521,76,pensionado,casado,preescolar,no,si,no,celular,sep,mon,1,999,2,fallido,-1.1,94199,-37.5,0.882,4963.6,0
32522,35,administrador negocio,casado,bachillerato,no,no,no,celular,sep,mon,1,999,2,fallido,-1.1,94199,-37.5,0.882,4963.6,1
32524,27,servicios,single,bachillerato,no,no,si,telefono fijo,sep,mon,1,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32525,34,administrador negocio,casado,pregrado,no,si,no,celular,sep,mon,2,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32526,88,pensionado,casado,preescolar,no,si,no,celular,sep,mon,7,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32527,30,servicios,single,pregrado,no,si,no,telefono fijo,sep,mon,1,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32528,47,tecnico,casado,primaria,no,no,no,celular,sep,mon,2,6,3,satisfactorio,-1.1,94199,-37.5,0.882,4963.6,0
32529,24,empleado,single,bachillerato,no,si,no,celular,sep,mon,1,999,3,fallido,-1.1,94199,-37.5,0.882,4963.6,0
32530,39,empleado,casado,bachillerato incompleto,no,si,no,celular,sep,mon,3,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32531,88,pensionado,casado,preescolar,no,no,no,celular,sep,mon,1,999,0,sin contacto,-1.1,94199,-37.5,0.882,4963.6,0
32532,66,pensionado,casado,unknown,no,no,no,celular,sep,tue,1,999,1,fallido,-1.1,94199,-37.5,0.881,4963.6,0
32533,85,pensionado,casado,preescolar,no,no,no,celular,sep,tue,1,3,2,satisfactorio,-1.1,94199,-37.5,0.881,4963.6,1
32534,89,pensionado,divorciado,preescolar,no,si,no,celular,sep,tue,1,999,0,sin contacto,-1.1,94199,-37.5,0.881,4963.6,1
32536,36,administrador negocio,casado,pregrado,no,si,no,celular,sep,tue,1,999,2,fallido,-1.1,94199,-37.5,0.881,4963.6,0
32537,66,pensionado,casado,unknown,no,si,no,celular,sep,tue,2,6,1,satisfactorio,-1.1,94199,-37.5,0.881,4963.6,1
32538,26,administrador negocio,single,pregrado,no,si,no,celular,sep,tue,3,6,3,satisfactorio,-1.1,94199,-37.5,0.881,4963.6,1
32539,36,Vive de los arriendos,divorced,pregrado,no,no,no,celular,sep,tue,3,6,1,satisfactorio,-1.1,94199,-37.5,0.881,4963.6,1
32540,36,Vive de los arriendos,divorced,pregrado,no,si,no,celular,sep,tue,1,6,1,satisfactorio,-1.1,94199,-37.5,0.881,4963.6,1
32541,35,vendedor ambulante,single,pregrado,no,si,si,celular,sep,tue,1,999,1,fallido,-1.1,94199,-37.5,0.881,4963.6,0
32542,26,administrador negocio,single,pregrado,no,si,no,celular,sep,tue,1,999,1,fallido,-1.1,94199,-37.5,0.881,4963.6,0
32543,26,administrador negocio,single,pregrado,no,si,no,celular,sep,tue,1,999,0,sin contacto,-1.1,94199,-37.5,0.881,4963.6,1
32544,39,emprendedor,casado,pregrado,no,si,no,celular,sep,tue,3,999,0,sin contacto,-1.1,94199,-37.5,0.881,4963.6,0
32545,66,pensionado,casado,unknown,no,no,no,celular,sep,tue,5,999,0,sin contacto,-1.1,94199,-37.5,0.881,4963.6,0
32547,42,administrador negocio,single,bachillerato,no,no,no,celular,sep,wed,1,14,1,satisfactorio,-1.1,94199,-37.5,0.88,4963.6,1
32548,44,Vive de los arriendos,casado,pregrado,no,no,no,celular,sep,wed,1,3,3,satisfactorio,-1.1,94199,-37.5,0.88,4963.6,1
32549,45,desempleado,casado,bachillerato,no,no,no,celular,sep,wed,4,6,2,satisfactorio,-1.1,94199,-37.5,0.88,4963.6,0
32550,38,Vive de los arriendos,casado,pregrado,no,no,no,celular,sep,wed,2,999,1,fallido,-1.1,94199,-37.5,0.88,4963.6,0
32551,67,unknown,divorced,unknown,unknown,si,no,celular,sep,wed,2,6,2,satisfactorio,-1.1,94199,-37.5,0.88,4963.6,1
